index,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
2504,U-571,-0.320349722,-0.471047245,-0.294534419,-0.194991932,-0.031019995,-0.034710545,-0.033430073,2.059135726,-0.025304588,0.0770402874,0.000159740369
2505,Central Station,-0.278146896,2.325789922,-0.391797145,0.239000825,-0.036994276,-0.031960357,-0.034169137,2.05899069,-0.0253053756,0.0769910022,0.000159729118
2506,Godzilla 1985,-0.320349722,-0.418807081,0.041117341,-0.27513264,-0.039270192,-0.031960357,-0.030070693,2.0581975,-0.0253096829,0.0767214657,0.000159667585
2507,Two Girls and a Guy,-0.2824206,2.325789922,0.620879471,-0.29362665,-0.02220082,-0.038627481,-0.035613671,2.057193,-0.0253151378,0.0763801232,0.000159589658
2508,Saved!,-0.2824206,-0.471047245,0.620879471,-0.307188924,-0.032982973,-0.031960357,-0.032523041,2.0551018,-0.0253264939,0.0756695056,0.000159427429
2509,The Secret of Roan Inish,-0.278146896,-0.418807081,0.620879471,-0.116084158,-0.037022725,-0.032043696,-0.030473819,2.053089667,-0.0253374206,0.074985756,0.000159271333
2510,Four Brothers,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.031332934,-0.032043696,-0.029768349,2.052770533,-0.0253391537,0.07487731,0.000159246576
2511,Freedom Writers,-0.332102407,-0.471047245,-0.410868268,0.126803834,-0.031332934,-0.020376229,-0.030171474,2.05215119,-0.025342517,0.074666849,0.000159198529
2512,The Pink Panther,-0.309665462,-0.418807081,0.620879471,-0.196224866,-0.036510644,-0.007958711,-0.02845819,2.051448713,-0.0253463317,0.074428138,0.000159144033
2513,Four Christmases,-0.2824206,-0.471047245,-0.410868268,-0.196224866,-0.023566369,-0.032043696,-0.026341781,2.051409013,-0.0253465473,0.0744146474,0.000159140953
2514,Deuce Bigalow: European Gigolo,-0.2824206,2.325789922,0.620879471,-0.282530244,-0.032357096,-0.017792718,-0.032556635,2.050434591,-0.0253518388,0.0740835258,0.00015906536
2515,Much Ado About Nothing,-0.2824206,-0.471047245,-0.210621479,-0.161702715,-0.039725376,-0.031793679,-0.03128007,2.049939818,-0.0253545257,0.0739153953,0.000159026977
2516,Fun with Dick and Jane,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.032357096,-0.020959602,-0.034303512,2.04681899,-0.0253714731,0.0728548964,0.000158784872
2517,Superhero Movie,-0.320349722,-0.471047245,0.620879471,-0.240610489,-0.034860604,-0.010958916,-0.036016796,2.044894286,-0.025381925,0.0722008564,0.000158635559
2518,Drop Dead Fred,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.023936206,-0.032127035,-0.032590228,2.044550825,-0.0253837902,0.0720841437,0.000158608914
2519,Delivery Man,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.03443387,-0.039210854,-0.035311326,2.043090231,-0.0253917218,0.0715878144,0.000158495605
2520,Invictus,-0.332102407,-0.471047245,0.620879471,-0.161702715,-0.035145094,-0.032127035,-0.027987877,2.040446533,-0.0254060782,0.0706894506,0.000158290514
2521,Tower Heist,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.031019995,-0.03346046,-0.030205068,2.039074973,-0.0254135264,0.0702233763,0.000158184113
2522,Bad Lieutenant,-0.351868288,-0.651127171,0.620879471,-0.134578168,-0.037051174,-0.032127035,-0.037562111,2.038916,-0.0254143897,0.0701693551,0.00015817178
2523,Lethal Weapon 4,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.035145094,-0.029126829,-0.029096473,2.038890021,-0.0254145308,0.0701605271,0.000158169765
2524,American Assassin,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.031276036,-0.032127035,-0.031582414,2.037399636,-0.0254226242,0.0696540744,0.000158054145
2525,My Super Ex-Girlfriend,-0.2824206,-0.471047245,0.620879471,-0.255405697,-0.036226154,-0.030960288,-0.022243336,2.036966033,-0.0254249788,0.0695067304,0.000158020507
2526,The Interpreter,-0.351868288,-0.471047245,-0.210621479,-0.245542225,-0.031019995,-0.032127035,-0.026845688,2.036811538,-0.0254258178,0.0694542309,0.000158008522
2527,Sleepwalkers,-0.342252454,2.325789922,0.620879471,-0.356506282,-0.032357096,-0.023959808,-0.034605857,2.0349842,-0.025435741,0.0688332771,0.000157866762
2528,Bernie,-0.332102407,-0.471047245,0.620879471,-0.155538045,-0.037079623,-0.032210374,-0.016398014,2.0346122,-0.0254377611,0.0687068666,0.000157837903
2529,Gung Ho,-0.2824206,-0.471047245,0.620879471,7.213708296,-0.031332934,-0.032210374,-0.027987877,2.033978333,-0.0254412033,0.0684914701,0.00015778873
2530,Blade: Trinity,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.023566369,-0.024126486,-0.030809757,2.030429292,-0.0254604761,0.0672854587,0.000157513405
2531,What a Girl Wants,-0.2824206,-0.418807081,0.620879471,-0.310887725,-0.035145094,-0.032210374,-0.034404294,2.02928556,-0.0254666871,0.0668968033,0.000157424677
2532,Harlem Nights,-0.2824206,2.325789922,0.620879471,-0.318285329,-0.038558969,-0.021876332,-0.032623822,2.028829,-0.0254691664,0.0667416582,0.000157389259
2533,Bride of Chucky,-0.2824206,2.325789922,0.620879471,-0.360205084,-0.037079623,-0.026876675,-0.033900387,2.02754632,-0.0254761319,0.0663057864,0.000157289752
2534,The Haunted Mansion,-0.2824206,-0.418807081,0.620879471,-0.255405697,-0.031731219,-0.01237568,-0.032758197,2.0254474,-0.0254875299,0.0655925454,0.000157126924
2535,Stuber,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.037108072,-0.032293713,-0.036117578,2.024434063,-0.0254930328,0.0652482,0.000157048312
2536,Bug,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.035856318,-0.034127172,-0.035512889,2.0239145,-0.0254958542,0.0650716456,0.000157008006
2537,DragonHeart,-0.320349722,-0.471047245,0.620879471,1.875104204,-0.031019995,-0.01937616,-0.027047251,2.022234649,-0.0255049765,0.0645008099,0.000156877688
2538,Dead Men Don't Wear Plaid,-0.2824206,-0.418807081,0.620879471,0.086117013,-0.040920232,-0.032293713,-0.034169137,2.021796667,-0.0255073549,0.0643519777,0.00015684371
2539,The Broken Hearts Club: A Romantic Comedy,-0.2824206,2.325789922,0.620879471,-0.156770979,-0.037108072,-0.036127309,-0.029701161,2.019121,-0.0255218849,0.0634427504,0.000156636139
2540,The Stunt Man,-0.320349722,2.325789922,0.620879471,-0.134578168,-0.036738235,-0.032293713,-0.035244139,2.018253143,-0.0255265978,0.0631478411,0.000156568813
2541,The Great Debaters,-0.332102407,-0.471047245,0.620879471,-0.116084158,-0.039554682,-0.032293713,-0.032086321,2.018103733,-0.0255274091,0.0630970696,0.000156557223
2542,D.C. Cab,-0.320349722,2.325789922,0.620879471,-0.29362665,-0.040038314,-0.032293713,-0.031851165,2.016828375,-0.0255343349,0.0626636859,0.000156458284
2543,Galaxy Quest,-0.309665462,-0.418807081,0.620879471,-0.161702715,-0.03443387,-0.032293713,-0.034303512,2.015198133,-0.0255431878,0.062109708,0.000156331814
2544,The Prophecy,-0.320349722,2.325789922,0.620879471,1.875104204,-0.039924518,-0.038294124,-0.03269101,2.01448475,-0.0255470618,0.0618672909,0.000156276472
2545,My Family,-0.278146896,2.325789922,0.620879471,-0.161702715,-0.0404366,-0.033377121,-0.033094135,2.014431455,-0.0255473512,0.0618491806,0.000156272338
2546,Intolerable Cruelty,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.031019995,-0.036877361,-0.030608194,2.01335405,-0.0255532019,0.061483064,0.000156188756
2547,Wrath of the Titans,-0.320349722,-0.471047245,0.620879471,-0.196224866,-0.035145094,-0.032377052,-0.028357409,2.013133887,-0.0255543975,0.0614082497,0.000156171676
2548,Teenage Mutant Ninja Turtles III,-0.320349722,-0.418807081,0.620879471,-0.35897215,-0.029967384,0.006792301,-0.03269101,2.013029,-0.0255549671,0.0613726077,0.000156163539
2549,Silent Hill,3.623744767,2.325789922,0.10786627,1.875104204,-0.034206278,-0.03954421,-0.031951946,2.0121027,-0.0255599973,0.0610578386,0.000156091679
2550,No Holds Barred,-0.320349722,-0.471047245,0.620879471,-0.439112858,-0.023566369,-0.025209894,-0.03269101,2.011706375,-0.0255621495,0.0609231621,0.000156060934
2551,Alien Nation,-0.320349722,2.325789922,0.620879471,7.213708296,-0.028004406,-0.032377052,-0.032287884,2.009690438,-0.0255730969,0.0602381199,0.000155904543
2552,Double Impact,-0.320349722,2.325789922,0.620879471,-0.333080537,-0.039241743,-0.012209002,-0.032052727,2.0068478,-0.0255885336,0.0592721536,0.000155684019
2553,Eddie the Eagle,-0.332102407,-0.471047245,-0.210621479,-0.031011714,-0.03389334,-0.032377052,-0.027887096,2.006643478,-0.0255896432,0.0592027223,0.000155668168
2554,License to Wed,-0.2824206,-0.471047245,0.620879471,-0.356506282,-0.035145094,-0.029626863,-0.032590228,2.005180714,-0.0255975866,0.0587056556,0.000155554691
2555,Love Happens,-0.278146896,-0.471047245,0.620879471,-0.196224866,-0.031019995,-0.037127378,-0.032724604,2.004890444,-0.0255991629,0.058607018,0.000155532173
2556,Superman II,-0.320349722,-0.418807081,0.620879471,-0.155538045,-0.037819296,-0.035293919,-0.035244139,2.003439,-0.0256070449,0.0581137979,0.000155419574
2557,Hollow Man,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.032357096,-0.029293507,-0.029734755,2.002246895,-0.0256135185,0.0577087048,0.000155327094
2558,In Too Deep,-0.351868288,2.325789922,0.620879471,7.213708296,-0.034860604,-0.032460391,-0.033900387,2.001636286,-0.0256168344,0.0575012117,0.000155279724
2559,Don't Say a Word,-0.278146896,2.325789922,0.620879471,7.213708296,-0.036226154,-0.036377326,-0.035412108,2.00040184,-0.025623538,0.0570817305,0.00015518396
2560,The Book of Life,-0.263723145,-0.418807081,0.620879471,-0.161702715,-0.03716497,-0.032460391,-0.032724604,1.99567112,-0.0256492278,0.0554741688,0.000154816964
2561,Desert Hearts,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.037193419,-0.03254373,-0.032758197,1.9936704,-0.0256600925,0.0547942975,0.000154661753
2562,The Best Little Whorehouse in Texas,-0.2824206,2.325789922,0.620879471,-0.313353593,-0.031019995,-0.03254373,-0.018749581,1.991475343,-0.0256720126,0.0540483879,0.000154491467
2563,Daylight,-0.320349722,-0.471047245,0.620879471,-0.320751197,-0.031019995,-0.038627481,-0.027047251,1.990155863,-0.025679178,0.0536000111,0.000154389105
2564,Monte Carlo,-0.309665462,-0.418807081,-0.428032278,-0.310887725,-0.033096769,-0.019292821,-0.027416782,1.98913415,-0.0256847263,0.0532528194,0.000154309844
2565,Mafia!,-0.2824206,-0.471047245,0.620879471,-0.333080537,-0.038758111,0.012292678,-0.01371051,1.9889299,-0.0256858355,0.0531834125,0.000154293999
2566,Space Cowboys,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.037221868,-0.035043902,-0.027987877,1.9828328,-0.0257189453,0.0511115367,0.000153821003
2567,The Legend of Tarzan,-0.320349722,-0.471047245,-0.210621479,-0.27513264,-0.038388275,-0.031460322,-0.022344118,1.98166865,-0.0257252671,0.050715943,0.000153730691
2568,Nutty Professor II: the Klumps,-0.2824206,-0.471047245,0.620879471,-0.439112858,-0.031019995,-0.019792856,-0.031683196,1.980236786,-0.0257330428,0.0502293766,0.000153619611
2569,Hellboy II: the Golden Army,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.031019995,-0.02554325,-0.030373037,1.980226388,-0.0257330992,0.0502258432,0.000153618805
2570,In the Cut,-0.326760277,2.325789922,-0.210621479,-0.356506282,-0.029199262,-0.022959739,-0.02889491,1.97723275,-0.025749356,0.0492085651,0.000153386567
2571,The Perfect Man,-0.2824206,-0.418807081,0.620879471,-0.29362665,-0.031019995,-0.032627069,-0.00514409,1.9770475,-0.025750362,0.0491456147,0.000153372195
2572,Molly's Game,-0.332102407,2.325789922,-0.16103656,-0.031011714,-0.034291625,-0.024959877,-0.032791791,1.976133833,-0.0257553236,0.0488351385,0.000153301316
2573,Nobody's Fool,-0.2824206,2.325789922,0.620879471,-0.031011714,-0.037847745,0.417403794,-0.036890235,1.97459875,-0.0257636597,0.0483134968,0.000153182228
2574,Sliding Doors,-0.2824206,-0.471047245,-0.210621479,-0.307188924,-0.037250317,-0.032710408,-0.033127729,1.973590667,-0.025769134,0.0479709368,0.000153104024
2575,Tales from the Hood,-0.351868288,2.325789922,0.620879471,-0.245542225,-0.020664576,-0.039960905,-0.035748046,1.972988,-0.0257724068,0.0477661425,0.000153057271
2576,Jennifer's Body,-0.2824206,2.325789922,0.620879471,-0.356506282,-0.038416724,0.01479285,-0.035143357,1.972253813,-0.0257763937,0.047516656,0.000153000315
2577,Step Brothers,-0.2824206,2.325789922,0.620879471,0.086117013,-0.032357096,-0.025876606,-0.030373037,1.970895554,-0.0257837696,0.0470551015,0.000152894945
2578,The Benchwarmers,-0.2824206,-0.471047245,0.620879471,-0.29362665,-0.03716497,-0.032710408,-0.028827722,1.968564515,-0.0257964282,0.0462629834,0.000152714109
2579,Poetic Justice,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.032357096,-0.013959122,-0.029768349,1.965413286,-0.0258135407,0.0451921538,0.000152469646
2580,Stardust,-0.309665462,-0.471047245,-0.210621479,0.126803834,-0.031332934,-0.019459499,-0.028391003,1.964502,-0.0258184894,0.0448824867,0.000152398951
2581,How Stella Got Her Groove Back,-0.2824206,2.325789922,0.620879471,-0.196224866,-0.033495055,-0.019792856,-0.031179289,1.9639361,-0.0258215624,0.0446901863,0.00015235505
2582,The Book of Eli,-0.320349722,2.325789922,0.620879471,0.086117013,-0.032413994,-0.033127103,-0.028424597,1.963846938,-0.0258220466,0.0446598879,0.000152348133
2583,A Goofy Movie,-0.263723145,-0.127165229,0.620879471,0.086117013,-0.031731219,-0.032793747,-0.030339443,1.963810944,-0.0258222421,0.0446476566,0.000152345341
2584,All Dogs Go to Heaven,-0.263723145,-0.127165229,0.781076902,-0.155538045,-0.036254603,-0.038294124,-0.033026948,1.963770072,-0.025822464,0.0446337678,0.00015234217
2585,Cobra,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.035145094,-0.040044244,-0.031414445,1.96168896,-0.0258337654,0.0439265782,0.000152180723
2586,For Your Eyes Only,-0.320349722,-0.418807081,-0.210621479,-0.307188924,-0.034860604,-0.035460597,-0.032455853,1.957615071,-0.0258558883,0.0425422165,0.000151864682
2587,S1m0ne,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.023566369,-0.028043421,-0.032926166,1.9576023,-0.0258559577,0.0425378767,0.000151863691
2588,The Patriot,-0.320349722,2.325789922,0.620879471,-0.114851224,-0.032357096,-0.024376503,-0.028424597,1.957221291,-0.0258580267,0.0424084048,0.000151834134
2589,Bee Movie,-0.263723145,-0.418807081,0.620879471,-0.318285329,-0.032470892,-0.032793747,-0.032858979,1.95676224,-0.0258605196,0.0422524131,0.000151798522
2590,Brother Bear,-0.263723145,-0.127165229,0.620879471,-0.155538045,-0.033523504,-0.027876743,-0.032858979,1.956232797,-0.0258633947,0.0420725013,0.000151757449
2591,Wish Upon,-0.278146896,-0.471047245,0.620879471,-0.212253008,-0.040066763,-0.032793747,0.009032496,1.9557155,-0.0258662038,0.0418967169,0.000151717319
2592,Paycheck,-0.320349722,-0.471047245,0.620879471,7.213708296,-0.031332934,-0.033960494,-0.029801943,1.9541493,-0.0258747089,0.0413645013,0.000151595817
2593,Shoot to Kill,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.033665748,-0.032877086,-0.033564449,1.953339333,-0.0258791074,0.0410892637,0.000151532982
2594,G-Force,-0.263723145,-0.418807081,0.620879471,-0.255405697,-0.03360885,-0.036127309,-0.032892573,1.95211932,-0.0258857326,0.0406746871,0.000151438337
2595,Moon,-0.278146896,2.325789922,-0.210621479,0.336402609,-0.039099499,-0.032877086,-0.029029285,1.9520214,-0.0258862643,0.0406414125,0.000151430741
2596,Mother's Day,-0.2824206,-0.471047245,0.620879471,-0.196224866,-0.037506357,-0.025876606,-0.025031622,1.9513068,-0.0258901449,0.0403985819,0.000151375304
2597,The Hidden,3.623744767,2.325789922,0.620879471,-0.156770979,-0.037307215,-0.024376503,-0.025434748,1.9495976,-0.0258994266,0.039817773,0.000151242709
2598,Necessary Roughness,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.031332934,-0.032960425,-0.035277733,1.944858815,-0.0259251602,0.0382074707,0.000150875088
2599,Narc,-0.351868288,2.325789922,0.620879471,-0.134578168,-0.031332934,-0.031376983,-0.030944132,1.943653385,-0.0259317062,0.0377978496,0.000150781574
2600,The Aviator,-0.332102407,-0.471047245,0.620879471,-0.116084158,-0.039696927,-0.030210237,-0.033060542,1.942908564,-0.0259357509,0.0375447495,0.000150723793
2601,The Lego Movie 2: The Second Part,-0.263723145,-0.418807081,-0.473802972,-0.194991932,-0.035145094,-0.015125869,-0.027248813,1.94248998,-0.025938024,0.0374025091,0.00015069132
2602,Tron,-0.320349722,-0.418807081,0.620879471,-0.155538045,-0.039526233,-0.032960425,-0.032926166,1.941207353,-0.0259449892,0.0369666553,0.000150591817
2603,Star Trek: Insurrection,-0.320349722,-0.418807081,0.620879471,-0.245542225,-0.031332934,-0.020709585,-0.033430073,1.941166517,-0.025945211,0.0369527787,0.000150588649
2604,Must Love Dogs,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.035145094,-0.032960425,-0.033732418,1.941050667,-0.0259458401,0.0369134113,0.000150579662
2605,Pacific Rim: Uprising,-0.320349722,-0.471047245,-0.210621479,-0.333080537,-0.03170277,-0.032960425,-0.032926166,1.93953432,-0.0259540745,0.0363981364,0.000150462028
2606,On the Basis of Sex,-0.332102407,-0.471047245,0.620879471,-0.134578168,-0.037335663,-0.032960425,-0.030876944,1.937795,-0.0259635197,0.0358070923,0.000150327097
2607,Gangs of New York,-0.351868288,2.325789922,0.620879471,-0.116084158,-0.034149381,-0.038877498,-0.033060542,1.93772504,-0.0259638997,0.035783319,0.000150321669
2608,Money Talks,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.023566369,-0.031043627,-0.030205068,1.93630444,-0.0259716141,0.0353005802,0.000150211463
2609,Hotel Rwanda,-0.332102407,-0.471047245,-0.210621479,0.099679287,-0.032982973,-0.032960425,-0.035916015,1.936128171,-0.0259725713,0.0352406816,0.000150197789
2610,Bats,3.623744767,-0.471047245,0.620879471,-0.463771538,-0.041090925,-0.030210237,-0.03295976,1.934417143,-0.0259818629,0.0346592515,0.000150065052
2611,Recess: School's Out,-0.263723145,-0.127165229,0.620879471,-0.194991932,-0.028488039,-0.033043764,-0.03295976,1.933080435,-0.0259891218,0.0342050203,0.000149961354
2612,The Princess Bride,-0.309665462,-0.418807081,-0.210621479,0.099679287,-0.039668478,-0.042877772,-0.0305746,1.931415125,-0.0259981652,0.0336391258,0.000149832164
2613,Moscow on the Hudson,-0.2824206,2.325789922,0.620879471,1.875104204,-0.037364112,-0.039460871,-0.034437888,1.928363385,-0.0260147374,0.0326021039,0.000149595418
2614,12 Strong,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.032413994,-0.033043764,-0.03295976,1.927166143,-0.026021239,0.0321952651,0.00014950254
2615,The Dream Team,-0.2824206,-0.471047245,0.620879471,1.875104204,-0.031019995,-0.033043764,-0.027618345,1.926016,-0.0260274847,0.0318044312,0.000149413315
2616,Assassin's Creed,-0.320349722,-0.471047245,0.620879471,-0.196224866,-0.036226154,-0.033043764,-0.035311326,1.925582848,-0.0260298369,0.0316572404,0.000149379712
2617,Alpha,-0.320349722,-0.471047245,0.620879471,-0.307188924,-0.037364112,-0.033043764,-0.028424597,1.925552863,-0.0260299998,0.0316470511,0.000149377386
2618,Wall Street: Money Never Sleeps,-0.278146896,-0.471047245,0.620879471,-0.27513264,-0.033495055,-0.036127309,-0.027987877,1.924971729,-0.0260331556,0.031449574,0.000149332303
2619,Blue Thunder,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.032357096,-0.027960082,-0.030003505,1.923334273,-0.0260420476,0.0308931446,0.000149205274
2620,Robot & Frank,-0.2824206,-0.471047245,0.620879471,-0.134578168,-0.037392561,-0.028960151,-0.024225371,1.9225692,-0.0260462023,0.0306331627,0.000149145922
2621,The Shadow,-0.320349722,-0.471047245,0.620879471,-0.318285329,-0.031019995,-0.033127103,-0.034337106,1.9225374,-0.026046375,0.0306223566,0.000149143455
2622,A History of Violence,-0.278146896,2.325789922,0.10786627,-0.031011714,-0.023566369,-0.038044107,-0.036117578,1.918283281,-0.0260694767,0.0291767503,0.000148813432
2623,Paterson,-0.2824206,2.325789922,-0.294534419,-0.031011714,-0.037392561,-0.010125526,-0.023721464,1.9176564,-0.0260728809,0.0289637278,0.000148764801
2624,Aquamarine,-0.2824206,-0.418807081,0.620879471,-0.360205084,-0.033096769,-0.033127103,-0.033161323,1.91582975,-0.0260828004,0.0283430078,0.000148623094
2625,The Last Starfighter,-0.320349722,-0.418807081,0.620879471,-0.155538045,-0.033466606,-0.033127103,-0.032993354,1.915552667,-0.0260843051,0.0282488513,0.000148601599
2626,Exodus: Gods and Kings,-0.320349722,-0.471047245,-0.210621479,-0.313353593,-0.03551493,-0.03346046,-0.03225429,1.915540221,-0.0260843727,0.028244622,0.000148600633
2627,Step Up All in,-0.278146896,-0.471047245,0.620879471,-0.313353593,-0.027520774,0.010792575,-0.029298035,1.914792133,-0.0260884351,0.0279904117,0.000148542599
2628,The Grandmaster,-0.320349722,-0.471047245,-0.317419766,-0.194991932,-0.038815009,-0.033043764,-0.034471481,1.91468228,-0.0260890316,0.0279530822,0.000148534077
2629,The Quest,-0.320349722,-0.471047245,0.10786627,-0.333080537,-0.039469335,-0.033210442,-0.033026948,1.913351567,-0.026096258,0.0275008882,0.000148430844
2630,Young Adult,-0.2824206,2.325789922,0.620879471,7.213708296,-0.031332934,0.01479285,-0.016398014,1.911585583,-0.026105848,0.0269007833,0.000148293844
2631,Rushmore,-0.2824206,2.325789922,0.620879471,0.146530778,-0.03742101,-0.028293439,-0.030776163,1.910678111,-0.026110776,0.0265924122,0.000148223445
2632,Rounders,-0.351868288,2.325789922,0.620879471,-0.161702715,-0.034149381,-0.038627481,-0.036319141,1.909367417,-0.0261178936,0.0261470209,0.000148121765
2633,Memoirs of a Geisha,-0.278146896,-0.471047245,-0.294534419,-0.161702715,-0.032357096,-0.033210442,-0.027954283,1.908740729,-0.0261212968,0.025934064,0.000148073148
2634,Raw Deal,-0.320349722,2.325789922,0.620879471,-0.333080537,-0.03986762,-0.033210442,-0.035580077,1.906995176,-0.0261307759,0.0253409018,0.000147937733
2635,Batman & Robin,-0.320349722,-0.471047245,0.620879471,-0.46747034,-0.035145094,-0.016209276,-0.031851165,1.905885752,-0.0261368005,0.0249639048,0.000147851667
2636,Guilty as Sin,-0.351868288,2.325789922,0.620879471,-0.333080537,-0.035543379,-0.027460048,-0.035748046,1.9055185,-0.0261387949,0.0248391077,0.000147823176
2637,The Polar Express,-0.263723145,-0.127165229,0.620879471,-0.194991932,-0.038445173,-0.037044039,-0.022444899,1.904336085,-0.0261452159,0.0244373073,0.000147731448
2638,Somewhere in Time,-0.278146896,-0.418807081,0.620879471,-0.114851224,-0.032613137,-0.037127378,-0.036319141,1.903842549,-0.026147896,0.0242695972,0.000147693161
2639,The Mechanic,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.031276036,-0.027460048,-0.032220696,1.903252325,-0.0261511012,0.0240690312,0.000147647373
2640,The 15:17 to Paris,-0.332102407,-0.471047245,0.620879471,-0.356506282,-0.035145094,-0.033293781,-0.027987877,1.902542867,-0.0261549538,0.0238279479,0.000147592335
2641,3 Days to Kill,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.034376972,-0.0369607,-0.032825385,1.902151071,-0.0261570814,0.0236948104,0.000147561941
2642,Bill & Ted's Bogus Journey,-0.309665462,-0.418807081,0.620879471,7.213708296,-0.041375415,-0.032210374,-0.033497261,1.9019925,-0.0261579426,0.0236409259,0.000147549639
2643,Mr. Peabody & Sherman,-0.263723145,-0.418807081,0.620879471,-0.155538045,-0.037449459,-0.037294056,-0.032758197,1.901365786,-0.0261613459,0.0234279601,0.000147501021
2644,Contact,-0.278146896,-0.418807081,0.620879471,-0.116084158,-0.035145094,-0.030043559,-0.022444899,1.901336989,-0.0261615023,0.0234181745,0.000147498787
2645,The Informant!,-0.332102407,2.325789922,0.620879471,-0.245542225,-0.035145094,-0.031627001,-0.026106624,1.898689455,-0.0261758795,0.0225185072,0.000147293398
2646,The Legend of Zorro,-0.320349722,-0.418807081,0.620879471,-0.313353593,-0.032357096,-0.027876743,-0.031112101,1.898667533,-0.0261759985,0.0225110578,0.000147291698
2647,The Green Hornet,-0.320349722,-0.471047245,0.620879471,-0.310887725,-0.032357096,-0.011292273,-0.031448039,1.898477067,-0.0261770328,0.0224463349,0.000147276922
2648,It Could Happen to You,-0.2824206,-0.418807081,0.620879471,-0.245542225,-0.034206278,-0.033293781,-0.032791791,1.89698785,-0.0261851199,0.0219402792,0.000147161393
2649,The Death of Stalin,-0.2824206,2.325789922,-0.210621479,-0.114851224,-0.035116645,-0.033293781,-0.033060542,1.895850385,-0.0261912968,0.0215537534,0.000147073151
2650,Jack and Jill,-0.2824206,-0.418807081,0.620879471,-0.334313471,-0.032357096,-0.033377121,-0.028827722,1.894604911,-0.0261980603,0.0211305247,0.000146976531
2651,This Is Spinal Tap,-0.2824206,2.325789922,0.620879471,-0.095124281,-0.037477908,-0.038294124,-0.0305746,1.8944808,-0.0261987343,0.0210883502,0.000146966903
2652,Drugstore Cowboy,-0.351868288,2.325789922,0.620879471,-0.161702715,-0.039952967,-0.033377121,-0.02889491,1.8917408,-0.0262136136,0.0201572617,0.000146754341
2653,Monster House,-0.263723145,-0.418807081,0.620879471,-0.194991932,-0.032357096,-0.033377121,-0.033900387,1.89148324,-0.0262150123,0.0200697394,0.00014673436
2654,The Last of the Mohicans,-0.320349722,2.325789922,0.620879471,0.146530778,-0.039014152,-0.033377121,-0.0343707,1.8876464,-0.026235848,0.01876593,0.000146436709
2655,The Dark Tower,-0.320349722,-0.471047245,0.620879471,-0.333080537,-0.032357096,-0.025709928,-0.033094135,1.887184633,-0.0262383556,0.0186090154,0.000146400887
2656,The Thin Red Line,-0.278146896,2.325789922,0.620879471,0.126803834,-0.033096769,-0.033377121,-0.033430073,1.887049327,-0.0262390903,0.0185630366,0.00014639039
2657,Dragon Blade,-0.320349722,2.325789922,-0.16103656,-0.313353593,-0.037477908,-0.033377121,-0.033094135,1.886259754,-0.0262433781,0.0182947292,0.000146329137
2658,Scrooged,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.031332934,-0.043211128,-0.029096473,1.885281281,-0.0262486916,0.0179622311,0.00014625323
2659,The Spy Who Dumped Me,-0.320349722,2.325789922,0.10786627,-0.318285329,-0.038502071,-0.03346046,-0.033127729,1.883486475,-0.0262584381,0.0173523321,0.000146113994
2660,Bedazzled,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.033495055,-0.03346046,-0.030876944,1.8829835,-0.0262611695,0.0171814145,0.000146074974
2661,Black Mass,-0.332102407,2.325789922,0.620879471,0.086117013,-0.037449459,-0.03346046,-0.030809757,1.882559962,-0.0262634695,0.0170374906,0.000146042118
2662,Black Hawk Down,-0.278146896,2.325789922,0.620879471,0.146530778,-0.03716497,-0.040960974,-0.03225429,1.880322293,-0.026275621,0.0162771009,0.000145868525
2663,The Covenant,-0.320349722,-0.471047245,0.620879471,-0.356506282,-0.029199262,-0.031627001,-0.034269919,1.87993835,-0.026277706,0.0161466319,0.00014583874
2664,Syriana,-0.278146896,2.325789922,0.620879471,0.086117013,-0.035145094,-0.038627481,-0.035647265,1.8794924,-0.0262801277,0.0159950922,0.000145804145
