name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax,tier
Apollo 18,3.623744767,-0.471047245,0.620879471,-0.272666772,-0.034860604,-0.0053752,-0.021806617,5.2472306,-0.00803732615,1.158753263,0.000407063818,1
Transformers: Age of Extinction,-0.320349722,-0.471047245,0.620879471,-0.333080537,-0.031332934,-0.023126418,-0.026543343,5.257400343,-0.00798207987,1.162208158,0.000407852758,1
Beavis and Butt-Head Do America,-0.263723145,-0.471047245,0.620879471,-0.155538045,-0.031332934,-0.027710065,-0.030070693,5.2598655,-0.0079686881,1.163045628,0.000408043998,1
Dunkirk,-0.320349722,-0.471047245,-0.210621479,0.336402609,-0.027862162,-0.007792033,-0.025233185,5.27016307,-0.00791274741,1.166543949,0.000408842854,1
The Call,-0.351868288,2.325789922,0.620879471,-0.307188924,-0.034206278,-0.005208522,-0.033698824,5.274817769,-0.00788746114,1.168125257,0.000409203953,1
Mamma Mia! Here We Go Again,-0.2824206,-0.471047245,-0.210621479,-0.194991932,-0.031019995,0.008959116,-0.030037099,5.27490876,-0.00788696684,1.168156169,0.000409211012,1
Rogue One: A Star Wars Story,-0.320349722,-0.471047245,0.620879471,0.336402609,-0.017364497,-0.018209414,-0.018514424,5.2802886,-0.00785774131,1.169983824,0.000409628364,1
The Little Mermaid,-0.263723145,-0.127165229,0.620879471,0.126803834,-0.031731219,-0.005125183,-0.019555832,5.283586975,-0.00783982316,1.171104357,0.000409884243,1
Uncle Buck,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.031019995,0.013542764,-0.005345653,5.283902533,-0.00783810892,1.171211559,0.000409908723,1
The Fox and the Hound,-0.263723145,-0.127165229,0.620879471,-0.161702715,-0.033523504,-0.005041844,-0.030070693,5.288082333,-0.0078154025,1.172631533,0.00041023298,1
The Way Way Back,-0.2824206,-0.471047245,0.620879471,-0.031011714,-0.037477908,-0.005041844,-0.021672242,5.294984,-0.00777790977,1.174976188,0.000410768392,1
Ocean's Eleven,-0.351868288,-0.471047245,0.620879471,0.146530778,-0.035145094,-0.004958505,-0.026106624,5.302554706,-0.00773678254,1.17754813,0.000411355706,1
Hitch,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.032357096,-0.004875166,-0.028491784,5.308488714,-0.00770454653,1.179564048,0.00041181605,1
Step Up,-0.278146896,-0.471047245,0.620879471,-0.27513264,-0.027520774,-0.004875166,-0.023217557,5.309726967,-0.00769781982,1.179984711,0.00041191211,1
1408,-0.342252454,-0.471047245,0.620879471,-0.155538045,-0.034860604,-0.004791827,-0.028290221,5.31853668,-0.00764996179,1.182977573,0.000412595543,1
The Illusionist,-0.278146896,-0.471047245,0.620879471,0.126803834,-0.027691468,-0.004708488,-0.024258965,5.326811394,-0.00760501009,1.185788683,0.000413237472,1
Midsommar,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.02709404,0.006458945,-0.017036297,5.329737333,-0.00758911517,1.186782691,0.000413464458,1
Sinister 2,3.623744767,2.325789922,0.620879471,-0.356506282,-0.033921789,0.050211945,-0.021537867,5.332915,-0.00757185276,1.187862218,0.000413710973,1
Toy Story 3,-0.263723145,-0.127165229,0.620879471,0.158860117,-0.031731219,-0.003458402,-0.022747244,5.334854055,-0.007561319,1.188520959,0.000413861399,1
What Women Want,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.031332934,-0.015959259,-0.026543343,5.344452957,-0.00750917376,1.191781926,0.000414606055,1
The Heat,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.033495055,-0.025793267,-0.023116775,5.347227233,-0.00749410274,1.192724411,0.000414821276,1
Hot Shots! Part Deux,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.033495055,0.012292678,-0.01371051,5.350113,-0.00747842605,1.193704772,0.000415045145,1
Legends of the Fall,-0.278146896,2.325789922,0.620879471,-0.116084158,-0.034206278,-0.00454181,-0.030809757,5.354629433,-0.0074538909,1.195239108,0.000415395517,1
Halloween,3.623744767,2.325789922,0.620879471,-0.318285329,-0.034860604,-0.028293439,-0.031044913,5.3640632,-0.00740264275,1.198443975,0.000416127363,1
Toy Story 4,-0.263723145,-0.127165229,0.620879471,0.146530778,-0.029142364,-0.003458402,-0.021403491,5.366972965,-0.00738683569,1.199432489,0.000416353094,1
Twister,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.035145094,-0.011125595,-0.02466209,5.374690478,-0.00734491094,1.202054305,0.000416951797,1
The Secret Life of Pets 2,-0.263723145,-0.418807081,0.620879471,1.875104204,-0.031019995,0.038627818,-0.014785512,5.375641163,-0.00733974642,1.202377274,0.000417025549,1
Moonstruck,-0.2824206,-0.418807081,0.620879471,-0.134578168,-0.036510644,-0.028876812,-0.030641788,5.3761478,-0.00733699416,1.20254939,0.000417064852,1
Rio,-0.263723145,-0.418807081,0.620879471,0.086117013,-0.027776815,-0.004291793,-0.018548018,5.376294644,-0.00733619644,1.202599277,0.000417076244,1
Pet Sematary,3.623744767,2.325789922,0.620879471,-0.196224866,-0.031332934,-0.023959808,-0.021336304,5.38658219,-0.0072803102,1.206094192,0.000417874323,1
Gnomeo & Juliet,-0.263723145,-0.127165229,-0.210621479,-0.320751197,-0.033665748,-0.004208453,-0.030272256,5.387990833,-0.00727265787,1.20657274,0.000417983601,1
Dracula,3.623744767,2.325789922,-0.210621479,-0.031011714,-0.036083909,-0.004125114,-0.033799605,5.3965673,-0.00722606692,1.209486363,0.000418648939,1
Clerks II,-0.2824206,2.325789922,0.620879471,-0.161702715,-0.031019995,0.100048697,0.01578485,5.3972348,-0.00722244078,1.209713128,0.000418700722,1
Movie 43,-0.2824206,2.325789922,0.620879471,2.121690998,-0.034376972,-0.004041775,-0.030070693,5.407185167,-0.00716838624,1.213093495,0.000419472644,1
Quartet,-0.2824206,-0.471047245,-0.210621479,-0.155538045,-0.027463876,-0.022626383,-0.021269116,5.410936182,-0.00714800916,1.214367801,0.000419763637,1
Babel,-0.278146896,2.325789922,0.620879471,-0.031011714,-0.031332934,-0.01587592,-0.020261302,5.41320728,-0.00713567161,1.215139345,0.000419939822,1
Little Women,-0.278146896,-0.418807081,0.620879471,0.336402609,-0.032357096,0.006375606,-0.017069891,5.41503035,-0.00712576793,1.215758684,0.000420081251,1
27 Dresses,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.033096769,-0.016459294,-0.022377712,5.421845033,-0.00708874773,1.218073788,0.000420609915,1
The Dark Knight,-0.320349722,-0.471047245,0.620879471,0.050361928,-0.035145094,-0.014209139,-0.025233185,5.437695378,-0.00700264205,1.223458513,0.00042183954,1
Next Friday,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.023566369,-0.003291724,-0.027148032,5.438848,-0.00699638053,1.223850085,0.000421928957,1
Pok?mon: The First Movie - Mewtwo Strikes Back,-0.263723145,-0.127165229,0.041117341,7.213708296,-0.02735008,-0.007792033,-0.021134741,5.454822067,-0.00690960273,1.229276842,0.000423168181,1
The Fast and the Furious,-0.320349722,-0.471047245,0.620879471,-0.155538045,-0.031019995,-0.00362508,-0.027047251,5.455408132,-0.00690641898,1.229475942,0.000423213646,1
Frozen River,-0.351868288,2.325789922,0.620879471,-0.134578168,-0.027321631,-0.00362508,-0.021101147,5.457664,-0.00689416417,1.230242312,0.00042338865,1
A Beautiful Mind,-0.332102407,-0.471047245,0.620879471,0.158860117,-0.031019995,-0.025709928,-0.027987877,5.461918224,-0.00687105345,1.231687569,0.000423718681,1
Deuce Bigalow: Male Gigolo,-0.2824206,2.325789922,0.620879471,-0.196224866,-0.034092483,-0.017792718,-0.027248813,5.466985588,-0.00684352541,1.233409069,0.000424111793,1
Turner & Hooch,-0.2824206,-0.418807081,0.620879471,-0.27513264,-0.033665748,-0.03171034,-0.033564449,5.467685769,-0.00683972174,1.233646936,0.000424166111,1
Jerry Maguire,-0.2824206,2.325789922,0.620879471,-0.161702715,-0.034206278,-0.02554325,-0.031884758,5.47105184,-0.00682143584,1.234790468,0.000424427241,1
Brightburn,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.029199262,-0.008625423,-0.02103396,5.482236833,-0.00676067429,1.238590266,0.000425294941,1
The Florida Project,-0.278146896,2.325789922,0.620879471,0.126803834,-0.027236285,0.008292404,-0.016297233,5.485649,-0.00674213798,1.239749457,0.000425559648,1
Henry: Portrait of a Serial Killer,-0.332102407,-0.268216643,0.620879471,-0.156770979,-0.027236285,-0.003375063,-0.030944132,5.494945946,-0.00669163309,1.242907843,0.000426280879,1
The Money Pit,-0.2824206,-0.418807081,0.620879471,-0.245542225,-0.033239014,-0.023126418,-0.033497261,5.4999651,-0.00666436695,1.244612965,0.00042667025,1
Blue Jasmine,-0.2824206,-0.471047245,0.620879471,-0.161702715,-0.033978687,-0.033710477,-0.033362886,5.505822444,-0.00663254742,1.246602839,0.000427124647,1
Ruthless People,-0.2824206,2.325789922,0.620879471,0.086117013,-0.033665748,-0.01154229,-0.01371051,5.509606077,-0.00661199314,1.247888226,0.00042741817,1
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,-0.2824206,2.325789922,0.620879471,-0.194991932,-0.03306832,0.015542901,-0.020933178,5.513052895,-0.00659326859,1.249059189,0.000427685565,1
Wonder Woman,-0.320349722,-0.471047245,0.620879471,-0.031011714,-0.035145094,-0.003125046,-0.017876142,5.522312228,-0.00654296803,1.252204796,0.000428403878,1
The Jungle Book,-0.309665462,-0.418807081,-0.210621479,-0.031011714,-0.027150938,-0.023126418,-0.026912875,5.523171023,-0.0065383027,1.252496549,0.000428470501,1
Toy Story 2,-0.263723145,-0.127165229,0.620879471,-0.095124281,-0.029142364,-0.003458402,-0.020395677,5.526393122,-0.00652079891,1.253591169,0.000428720462,1
Skyfall,-0.320349722,-0.471047245,-0.210621479,0.146530778,-0.036510644,-0.015125869,-0.021101147,5.542847495,-0.0064314119,1.259181097,0.000429996946,1
Good Boys,-0.309665462,2.325789922,0.620879471,-0.307188924,-0.031019995,-0.002875029,-0.020798803,5.5518616,-0.00638244352,1.262243395,0.000430696235,1
The Intern,-0.2824206,-0.471047245,0.620879471,-0.134578168,-0.027037142,-0.021042941,-0.026543343,5.558990629,-0.00634371566,1.26466529,0.000431249285,1
We Are Your Friends,-0.278146896,2.325789922,-0.210621479,-0.27513264,-0.029625997,-0.00279169,-0.020765209,5.561045,-0.00633255546,1.265363206,0.000431408658,1
Margin Call,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.034092483,-0.027793404,-0.03084335,5.572582571,-0.00626987857,1.269282784,0.00043230371,1
Nightcrawler,-0.351868288,2.325789922,0.620879471,0.336402609,-0.029057018,-0.032127035,-0.029096473,5.576352,-0.00624940146,1.270563345,0.000432596132,1
The Pursuit of Happyness,-0.332102407,-0.471047245,0.620879471,0.239000825,-0.032357096,-0.030460254,-0.028760535,5.584138636,-0.0062071012,1.273208644,0.000433200197,1
The Possession of Hannah Grace,3.623744767,2.325789922,0.620879471,-0.272666772,-0.029199262,-0.002541672,-0.020664428,5.586562078,-0.00619393605,1.274031943,0.000433388201,1
Late Night,-0.2824206,2.325789922,0.620879471,1.875104204,-0.036083909,-0.002458333,-0.020630834,5.59663875,-0.00613919537,1.277455219,0.000434169921,1
40 Days and 40 Nights,-0.2824206,2.325789922,-0.210621479,-0.333080537,-0.034149381,-0.002458333,-0.03410195,5.596840176,-0.00613810114,1.277523648,0.000434185547,1
Woman in Gold,-0.332102407,-0.471047245,-0.210621479,-0.161702715,-0.026923346,-0.002458333,-0.026879282,5.601797545,-0.00611117064,1.27920778,0.000434570126,1
Avengers: Age of Ultron,-0.320349722,-0.471047245,0.620879471,-0.161702715,-0.027492325,-0.018709448,-0.024258965,5.61123816,-0.00605988529,1.282414973,0.000435302502,1
The Social Network,-0.332102407,-0.471047245,0.620879471,0.146530778,-0.032357096,-0.024959877,-0.026408968,5.623009375,-0.00599593914,1.286413925,0.00043621568,1
Tarzan the Ape Man,-0.309665462,0.446360944,0.620879471,-0.36513682,-0.036510644,-0.002208316,-0.027853502,5.625427692,-0.00598280183,1.287235482,0.000436403286,1
"Dude, Where's My Car?",-0.2824206,-0.471047245,0.620879471,-0.29362665,-0.033495055,-0.002208316,-0.025535529,5.629286385,-0.0059618398,1.288546369,0.000436702633,1
Just Married,-0.2824206,-0.471047245,0.620879471,-0.29362665,-0.033495055,-0.011708968,-0.02845819,5.642496389,-0.00589007755,1.29303411,0.000437727428,1
The Hobbit: An Unexpected Journey,-0.309665462,-0.471047245,0.058281351,0.336402609,-0.036510644,-0.027960082,-0.023721464,5.650019822,-0.00584920713,1.295589992,0.000438311074,1
Rookie of the Year,-0.2824206,-0.418807081,0.620879471,-0.318285329,-0.033495055,-0.011708968,-0.020462865,5.6500758,-0.00584890303,1.295609009,0.000438315417,1
The Amityville Horror,3.623744767,2.325789922,0.620879471,-0.313353593,-0.036510644,-0.021209619,-0.020429271,5.658756263,-0.00580174714,1.298557962,0.000438988823,1
Signs,-0.278146896,-0.471047245,0.620879471,-0.307188924,-0.033665748,0.026376977,-0.011023006,5.670109958,-0.00574006913,1.302415072,0.000439869611,1
Brooklyn,-0.278146896,-0.471047245,-0.210621479,-0.116084158,-0.033950238,-0.022959739,-0.031683196,5.672923182,-0.00572478652,1.303370789,0.000440087853,1
Sorry to Bother You,-0.2824206,2.325789922,0.620879471,0.086117013,-0.018075721,-0.001791621,-0.020362083,5.678345938,-0.00569532785,1.305213023,0.000440508535,1
Star Wars: Episode II - Attack of the Clones,-0.320349722,-0.418807081,0.620879471,1.875104204,-0.017364497,-0.009042118,-0.014483168,5.685043217,-0.00565894544,1.307488242,0.000441028091,1
Miracles from Heaven,-0.332102407,-0.418807081,0.620879471,-0.134578168,-0.032357096,-0.001708282,-0.028088658,5.691000231,-0.00562658445,1.309511976,0.000441490219,1
Paddington 2,-0.263723145,-0.418807081,-0.210621479,0.336402609,-0.029625997,-0.003958436,-0.021235522,5.699466125,-0.00558059419,1.312388035,0.00044214698,1
That Awkward Moment,-0.2824206,2.325789922,0.620879471,-0.318285329,-0.026610408,-0.001541604,-0.020261302,5.705017875,-0.00555043477,1.314274091,0.000442577669,1
Cinderella,-0.278146896,-0.418807081,0.620879471,0.086117013,-0.026610408,-0.018209414,-0.03128007,5.709035063,-0.00552861173,1.315638822,0.000442889311,1
Match Point,-0.278146896,2.325789922,-0.210621479,0.126803834,-0.037307215,-0.033710477,-0.033362886,5.709243733,-0.00552747814,1.315709712,0.000442905499,1
Welcome to the Dollhouse,-0.2824206,2.325789922,0.620879471,-0.031011714,-0.026610408,-0.019626177,-0.027551158,5.71127375,-0.00551645024,1.316399355,0.000443062982,1
Mission: Impossible,-0.320349722,-0.471047245,0.620879471,-0.134578168,-0.031332934,-0.009292135,-0.033698824,5.721204888,-0.00546250016,1.319773191,0.000443833412,1
Hero,-0.320349722,-0.471047245,-0.16103656,-0.095124281,-0.026581959,-0.001458265,-0.03128007,5.722437323,-0.00545580506,1.320191877,0.000443929021,1
Witness,-0.351868288,2.325789922,0.620879471,-0.031011714,-0.031332934,-0.001374926,-0.026644125,5.72558275,-0.00543871779,1.321260451,0.000444173034,1
Birdman or (The Unexpected Virtue of Ignorance),-0.2824206,2.325789922,0.620879471,0.146530778,-0.036226154,-0.001374926,-0.020261302,5.734171889,-0.005392058,1.324178378,0.000444839355,1
Do the Right Thing,-0.2824206,2.325789922,0.620879471,0.239000825,-0.020664576,0.008709099,-0.024729278,5.737760769,-0.00537256171,1.325397603,0.000445117771,1
Evil Dead,3.623744767,2.325789922,0.620879471,1.875104204,-0.034206278,0.041211328,-0.014248011,5.737820706,-0.00537223611,1.325417965,0.00044512242,1
The Piano,-0.278146896,2.325789922,0.058281351,0.126803834,-0.039099499,-0.022959739,-0.02889491,5.740793714,-0.00535608549,1.326427964,0.000445353058,1
Aladdin,-0.309665462,-0.418807081,-0.210621479,0.086117013,-0.031731219,-0.019292821,-0.029969912,5.741497011,-0.00535226489,1.32666689,0.000445407618,1
Commando,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.031105342,-0.014209139,-0.033430073,5.7491,-0.00531096228,1.329249799,0.000445997436,1
Peter Pan 2: Return to Never Land,-0.263723145,-0.127165229,0.620879471,-0.310887725,-0.028488039,-0.001124909,-0.020093333,5.75609905,-0.00527294052,1.331627537,0.000446540403,1
Casper,-0.2824206,-0.418807081,0.620879471,-0.318285329,-0.031019995,-0.001124909,-0.031347258,5.75856388,-0.00525955054,1.332464896,0.000446731618,1
Halloween III: Season of the Witch,3.623744767,2.325789922,0.620879471,-0.212253008,-0.037534806,-0.014709174,-0.029096473,5.76,-0.00525174894,1.332952779,0.000446843028,1
Transformers: Dark of the Moon,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.031332934,-0.023126418,-0.026543343,5.763046559,-0.00523519876,1.333987765,0.000447079371,1
The Eight Hundred,-0.320349722,-0.558023904,-0.16103656,-0.155538045,-0.026439714,-0.00104157,-0.020059739,5.767769488,-0.00520954184,1.335592252,0.000447445763,1
Boys Don't Cry,-0.332102407,2.325789922,0.620879471,-0.116084158,-0.02220082,-0.00104157,-0.029298035,5.7703035,-0.00519577603,1.336453114,0.000447642344,1
Big Momma's House,-0.320349722,-0.471047245,-0.410868268,-0.272666772,-0.033495055,-0.021626315,-0.026476156,5.798647933,-0.00504179725,1.346082368,0.000449841226,1
Stomp the Yard,-0.278146896,-0.471047245,0.620879471,-0.360205084,-0.026325918,-0.000708213,-0.025837874,5.808547923,-0.00498801637,1.349445621,0.000450609239,1
Encino Man,-0.2824206,-0.418807081,0.620879471,-0.310887725,-0.026325918,-0.000708213,-0.032287884,5.813353857,-0.00496190853,1.351078307,0.00045098207,1
Ghostbusters II,-0.320349722,-0.418807081,0.620879471,-0.194991932,-0.032357096,-0.012292341,-0.022243336,5.821479405,-0.00491776717,1.353838742,0.000451612427,1
12 Monkeys,-0.326760277,2.325789922,0.620879471,0.239000825,-0.031019995,-0.000624874,-0.032422259,5.82205011,-0.00491466686,1.354032624,0.000451656701,1
Sherlock Holmes,-0.320349722,-0.471047245,0.620879471,0.126803834,-0.035145094,-0.000624874,-0.029969912,5.822540878,-0.00491200081,1.354199349,0.000451694774,1
My Cousin Vinny,-0.2824206,2.325789922,0.620879471,0.126803834,-0.033495055,-0.01154229,-0.033262104,5.826232,-0.00489194909,1.355453307,0.00045198112,1
Soul Food,-0.2824206,2.325789922,0.620879471,-0.156770979,-0.033096769,-0.000541535,-0.030776163,5.826780667,-0.0048889685,1.355639702,0.000452023684,1
When Harry Met Sally...,-0.2824206,2.325789922,0.620879471,0.126803834,-0.038445173,-0.027043353,-0.0305746,5.827000375,-0.00488777496,1.355714342,0.000452040729,1
Angel,-0.320349722,2.325789922,0.620879471,-0.196224866,-0.02626902,-0.000541535,-0.019858176,5.829521333,-0.00487408006,1.356570769,0.000452236298,1
The Martian,-0.309665462,-0.471047245,-0.210621479,0.239000825,-0.033495055,-0.010958916,-0.03225429,5.834837481,-0.00484520053,1.358376787,0.000452648709,1
Sea of Love,-0.351868288,2.325789922,0.620879471,-0.155538045,-0.031019995,-0.035960631,-0.031884758,5.835763842,-0.00484016815,1.358691493,0.000452720574,1
GoldenEye,-0.320349722,-0.471047245,-0.210621479,-0.114851224,-0.034860604,-0.011958985,-0.031112101,5.869900567,-0.00465472322,1.37028852,0.000455368805,1
The Rugrats Movie,-0.263723145,-0.127165229,0.620879471,-0.320751197,-0.031332934,-0.000208179,-0.019723801,5.870611458,-0.00465086137,1.370530026,0.000455423954,1
Looper,-0.320349722,2.325789922,0.620879471,-0.031011714,-0.034206278,-0.005041844,-0.021672242,5.883560633,-0.00458051605,1.374929158,0.000456428515,1
The Hitman's Bodyguard,-0.320349722,2.325789922,0.620879471,0.086117013,-0.027520774,-4.15E-05,-0.025031622,5.886673567,-0.00456360529,1.375986693,0.000456670007,1
Yesterday,-0.2824206,-0.471047245,-0.210621479,-0.155538045,-0.026098326,0.068296519,-0.02130271,5.892052654,-0.00453438385,1.377814092,0.000457087302,1
Safety Not Guaranteed,-0.2824206,2.325789922,0.620879471,-0.156770979,0.009861153,-0.009875509,-0.019858176,5.899598667,-0.00449339076,1.380377645,0.0004576727,1
Before Sunset,-0.278146896,2.325789922,0.620879471,0.099679287,-0.034149381,0.037211054,-0.016398014,5.90241,-0.00447811843,1.38133272,0.000457890796,1
The Man from Snowy River,-0.309665462,-0.418807081,0.002975095,-0.161702715,-0.026069877,4.18E-05,-0.02960038,5.902692286,-0.00447658493,1.381428619,0.000457912695,1
Disturbia,-0.351868288,-0.471047245,0.620879471,-0.155538045,-0.03443387,0.066546399,-0.031246476,5.905711,-0.00446018602,1.382454145,0.000458146878,1
Alvin and the Chipmunks: the Squeakquel,-0.263723145,-0.418807081,0.620879471,-0.328148801,-0.033096769,-0.002374994,-0.029197254,5.9085334,-0.00444485357,1.383412979,0.000458365832,1
Lee Daniels' The Butler,-0.332102407,-0.471047245,0.620879471,-0.114851224,-0.026041428,0.000125177,-0.02536756,5.910459833,-0.00443438838,1.384067432,0.000458515279,1
8 Mile,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.036681338,-0.016542633,-0.029667567,5.92378239,-0.00436201469,1.38859341,0.000459548806,1
My Dog Skip,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.032413994,0.000208516,-0.029667567,5.924626833,-0.00435742733,1.388880287,0.000459614315,1
A Few Good Men,-0.278146896,2.325789922,0.620879471,0.146530778,-0.032357096,-0.024959877,-0.0305746,5.932687268,-0.00431363968,1.391618601,0.000460239621,1
Hotel Transylvania 2,-0.263723145,-0.418807081,0.620879471,-0.307188924,-0.032357096,0.000375194,-0.020664428,5.935,-0.00430107596,1.39240429,0.000460419036,1
Spider-Man,-0.320349722,-0.471047245,0.620879471,-0.161702715,-0.032357096,-0.016709311,-0.029969912,5.935431914,-0.00429872962,1.392551021,0.000460452543,1
Jeepers Creepers,3.623744767,2.325789922,0.620879471,-0.27513264,-0.032982973,-0.01329241,-0.028256628,5.9371303,-0.00428950328,1.393128001,0.000460584299,1
New Jack City,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.035145094,0.000458533,-0.026375374,5.953044125,-0.00420305275,1.398534292,0.000461818849,1
Tae Guk Gi: The Brotherhood of War,-0.320349722,2.325789922,-0.058052498,0.239000825,-0.025899184,0.000541872,-0.019421457,5.959998594,-0.00416527317,1.400896885,0.000462358357,1
Wendy and Lucy,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.025899184,-0.02812676,-0.030977726,5.964975,-0.00413823926,1.402587484,0.000462744413,1
No Strings Attached,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.031332934,0.000625211,-0.022243336,5.96912308,-0.00411570516,1.403996682,0.000463066209,1
The One I Love,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.025870735,0.000625211,-0.019387863,5.96933,-0.00411458108,1.404066977,0.000463082261,1
The Birdcage,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.032982973,0.00070855,-0.031212882,5.976146871,-0.00407754899,1.406382825,0.000463611095,1
Harry Potter and the Goblet of Fire,-0.309665462,-0.471047245,-0.210621479,0.146530778,-0.035145094,-0.011125595,-0.009948004,5.97785494,-0.00406827005,1.406963095,0.000463743602,1
Bruce Almighty,-0.2824206,-0.471047245,0.620879471,-0.307188924,-0.034803706,-0.025709928,-0.027047251,5.982628074,-0.0040423404,1.408584638,0.000464113889,1
It Chapter Two,-0.278146896,2.325789922,0.620879471,1.875104204,-0.023566369,-0.023959808,0.000634045,5.988521873,-0.00401032282,1.410586896,0.000464571113,1
Limitless,-0.370031529,-0.471047245,0.620879471,-0.031011714,-0.034376972,-0.021626315,-0.024258965,5.994424259,-0.0039782586,1.412592072,0.000465029004,1
Horrible Bosses,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.023566369,0.000875229,-0.026341781,5.9953874,-0.00397302642,1.412919273,0.000465103721,1
Pale Rider,-0.278146896,2.325789922,0.620879471,-0.161702715,-0.033466606,-0.011958985,-0.027987877,6.001531594,-0.00393964859,1.415006597,0.000465580371,1
The Gods Must Be Crazy,-0.309665462,-0.418807081,0.031581779,-0.161702715,-0.025756939,0.000958568,-0.019253488,6.0063566,-0.00391343715,1.416645762,0.000465954681,1
Meet the Parents,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.031019995,-0.011875646,-0.026644125,6.008073545,-0.00390410999,1.417229047,0.000466087877,1
Fast Times at Ridgemont High,-0.2824206,2.325789922,0.620879471,-0.114851224,-0.031019995,-0.02554325,-0.009108159,6.02064,-0.00383584376,1.42149816,0.000467062747,1
Sweet Home Alabama,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.033665748,0.001041907,-0.028491784,6.020747467,-0.00383525996,1.421534669,0.000467071084,1
Ponyo,-0.263723145,-0.127165229,0.041117341,0.146530778,-0.028744079,0.02879381,-0.008033157,6.024313765,-0.00381588634,1.422746222,0.000467347747,1
Trading Places,-0.2824206,2.325789922,0.620879471,-0.116084158,-0.035031298,0.001125246,-0.031078507,6.026986667,-0.00380136602,1.423654268,0.000467555104,1
Mask,-0.332102407,-0.471047245,0.620879471,-0.114851224,-0.031019995,0.001125246,-0.034135543,6.02877025,-0.00379167686,1.424260192,0.000467693469,1
Kill Bill: Vol. 1,-0.320349722,2.325789922,0.620879471,0.099679287,-0.034149381,-0.001624943,-0.016969109,6.030202533,-0.0037838961,1.424746772,0.000467804582,1
The Hunger Games: Mockingjay - Part 1,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.033637299,-0.009458814,-0.025871467,6.042853688,-0.00371516975,1.429044659,0.000468786023,1
Thank You for Smoking,-0.2824206,2.325789922,0.620879471,0.126803834,-0.025643143,-0.019209482,-0.016398014,6.049696462,-0.00367799694,1.431369306,0.000469316866,1
Gone Girl,-0.278146896,2.325789922,0.620879471,0.099679287,-0.033495055,-0.016375955,-0.026408968,6.054596115,-0.00365137999,1.43303383,0.000469696967,1
Bridget Jones's Baby,-0.2824206,2.325789922,0.620879471,1.875104204,-0.031019995,0.017459699,-0.010317536,6.055783429,-0.00364493,1.433437188,0.000469789076,1
Shutter,3.623744767,-0.471047245,0.620879471,-0.272666772,-0.036226154,0.024626857,-0.019051925,6.06941325,-0.00357088713,1.438067551,0.000470846439,1
Iron Man 3,-0.320349722,-0.471047245,0.620879471,-0.134578168,-0.027492325,-0.020126212,-0.030876944,6.07405626,-0.00354566436,1.439644888,0.000471206631,1
The Da Vinci Code,-0.326760277,-0.471047245,0.620879471,-0.194991932,-0.032357096,-0.025709928,-0.027987877,6.08005556,-0.00351307366,1.441682987,0.000471672039,1
Desperately Seeking Susan,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.036112358,0.00162528,-0.018984737,6.088574222,-0.00346679674,1.444576972,0.000472332893,1
Alvin and the Chipmunks,-0.263723145,-0.418807081,0.620879471,-0.272666772,-0.033096769,-0.002374994,-0.030641788,6.0892091,-0.00346334782,1.444792655,0.000472382145,1
The Possession,3.623744767,-0.471047245,0.620879471,-0.320751197,-0.025500898,0.062712803,-0.018951144,6.103291071,-0.00338684868,1.449576623,0.000473474585,1
The Ides of March,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.032357096,-0.004208453,-0.029096473,6.10704888,-0.00336643469,1.450853237,0.000473766105,1
Chocolat,-0.278146896,-0.471047245,-0.210621479,-0.114851224,-0.034149381,0.001791958,-0.028491784,6.10799904,-0.00336127303,1.451176028,0.000473839816,1
Back to the Future Part III,-0.309665462,-0.418807081,0.620879471,-0.031011714,-0.031019995,0.011875983,-0.022444899,6.126939575,-0.00325838014,1.457610562,0.00047530917,1
Love Actually,-0.2824206,2.325789922,-0.210621479,0.126803834,-0.031019995,0.068296519,-0.023620682,6.130079175,-0.00324132453,1.458677156,0.000475552731,1
