name,genre,rating,country,score,company,writer,director,hit rate
Three O'Clock High,-0.2824206,-0.471047245,0.620879471,-0.134578168,-0.041119374,-0.045044587,-0.037293361,0.614310333
The Barbarians,-0.320349722,2.325789922,-0.435660727,-0.212253008,-0.042285782,-0.04746142,-0.038771488,0.2
The Believers,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.036112358,-0.037127378,-0.035109764,1.442572154
Death Wish 4: The Crackdown,-0.320349722,2.325789922,0.620879471,-0.360205084,-0.037335663,-0.041961043,-0.034236325,1.376062
Cry Freedom,-0.332102407,-0.418807081,-0.210621479,-0.031011714,-0.031019995,-0.041461008,-0.036352734,0.203441276
Assassination,-0.320349722,-0.471047245,0.620879471,-0.272666772,-0.033267463,-0.038960837,-0.03534492,1.2151586
The Pick-up Artist,-0.2824206,-0.471047245,0.620879471,-0.356506282,-0.037250317,-0.038627481,-0.035613671,0.886024533
Someone to Watch Over Me,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.032357096,-0.045377944,-0.03225429,0.803011641
Ironweed,-0.278146896,2.325789922,0.620879471,-0.307188924,-0.042257333,-0.046127995,-0.038939457,0.27382763
Who's That Girl,-0.2824206,-0.418807081,0.620879471,-0.35897215,-0.041403864,-0.045544622,-0.032153509,0.429718176
Extreme Prejudice,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.037250317,-0.04479457,-0.034773826,0.513992909
Matewan,-0.278146896,-0.471047245,0.620879471,-0.095124281,-0.040920232,-0.024459842,-0.030473819,0.4200895
Suspect,-0.351868288,2.325789922,0.620879471,-0.194991932,-0.034206278,-0.026960014,-0.037394142,1.295337931
The Fourth Protocol,-0.247162542,2.325789922,-0.210621479,-0.194991932,-0.036965827,-0.031877018,-0.036419922,2.0706385
Hiding Out,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.03986762,-0.040794296,-0.036083984,1.002777286
Made in Heaven,-0.2824206,-0.418807081,0.620879471,-0.245542225,-0.040237457,-0.036210648,-0.035008982,0.351757308
Date with an Angel,-0.2824206,-0.418807081,0.620879471,-0.196224866,-0.03986762,-0.021042941,-0.028122252,0.24862025
Critical Condition,-0.2824206,2.325789922,0.620879471,-0.360205084,-0.031332934,-0.037044039,-0.033564449,1.445750143
Like Father Like Son,-0.2824206,-0.471047245,0.620879471,-0.272666772,-0.034120932,-0.025876606,-0.02580428,3.274055714
Steel Dawn,-0.320349722,2.325789922,0.620879471,-0.255405697,-0.042399577,-0.047794776,-0.031683196,0.159712216
Tin Men,-0.2824206,2.325789922,0.620879471,-0.194991932,-0.033665748,-0.036544004,-0.03030585,2.310126
Prison,-0.351868288,2.325789922,0.620879471,-0.310887725,-0.038473622,-0.048378149,-0.034269919,0.086426
Street Smart,-0.351868288,2.325789922,0.620879471,-0.245542225,-0.037335663,-0.047294742,-0.038704301,0.2238224
The House on Carroll Street,-0.247162542,-0.418807081,0.620879471,-0.318285329,-0.036112358,-0.048878184,-0.037394142,0.032844571
The Principal,-0.320349722,2.325789922,0.620879471,7.213708296,-0.034206278,-0.04129433,-0.033732418,1.794085455
American Ninja 2: The Confrontation,-0.320349722,2.325789922,0.620879471,-0.357739216,-0.037335663,0.046128332,-0.004237057,11.42857143
A Prayer for the Dying,-0.320349722,2.325789922,-0.210621479,7.213708296,-0.042200435,-0.047128064,-0.038637113,0.238781167
Slam Dance,-0.351868288,2.325789922,-0.210621479,-0.356506282,-0.04259872,-0.048378149,-0.03393398,0.090418
Rampage,-0.278146896,2.325789922,0.620879471,-0.27513264,-0.03986762,-0.048211471,-0.035512889,0.1061824
The Sicilian,-0.320349722,2.325789922,0.620879471,-0.360205084,-0.037364112,-0.039877566,-0.038099612,0.600764333
The Outing,3.623744767,2.325789922,0.620879471,-0.255405697,-0.041318517,-0.044627892,-0.037629299,0.5416975
Leonard Part 6,-0.320349722,-0.418807081,0.620879471,-0.550076916,-0.032357096,-0.041127652,-0.035042576,0.192302292
White Mischief,-0.351868288,2.325789922,-0.210621479,7.213708296,-0.032357096,-0.044211197,-0.029801943,0.586330377
Hollywood Shuffle,-0.2824206,2.325789922,0.620879471,-0.156770979,0.105904824,0.386651685,0.049042717,52.28617
Nuts,-0.278146896,2.325789922,0.620879471,-0.194991932,-0.035145094,-0.033710477,-0.035109764,1.23800008
Malone,-0.320349722,2.325789922,0.620879471,-0.196224866,-0.036112358,-0.04654469,-0.038401957,0.3060858
Straight to Hell,-0.320349722,2.325789922,-0.210621479,-0.196224866,-0.042257333,-0.046294673,-0.038301175,0.2102
Five Corners,-0.351868288,2.325789922,-0.210621479,-0.27513264,-0.0417737,-0.028876812,-0.036789454,0.176219091
The Squeeze,-0.320349722,-0.471047245,0.620879471,-0.282530244,-0.034206278,-0.048128132,-0.039040239,0.117313211
Nadine,-0.2824206,-0.418807081,0.620879471,-0.29362665,-0.034206278,-0.045044587,-0.036890235,0.472485917
Personal Services,-0.2824206,2.325789922,-0.210621479,-0.245542225,-0.041460762,-0.048378149,-0.03648711,0.08765666
In the Mood,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.03144673,-0.047961454,-0.030977726,0.142768857
Surrender,-0.2824206,-0.418807081,0.620879471,-0.360205084,-0.033267463,-0.037544073,-0.037528518,0.3807984
September,-0.278146896,-0.418807081,0.620879471,1.875104204,-0.041204721,-0.033710477,-0.033362886,0.0486434
"Sister, Sister",-0.278146896,2.325789922,0.620879471,-0.360205084,-0.042314231,-0.025376572,-0.028962097,0.18586125
Million Dollar Mystery,-0.2824206,-0.418807081,0.620879471,-0.255405697,-0.03986762,-0.027460048,-0.036688672,0.0989033
Die Hard,-0.320349722,2.325789922,0.620879471,0.158860117,-0.033495055,-0.006958642,-0.02960038,5.057257036
Midnight Run,-0.320349722,2.325789922,0.620879471,-0.116084158,-0.031019995,-0.029460185,-0.018380049,2.720453533
Beetlejuice,-0.2824206,-0.418807081,0.620879471,-0.116084158,-0.031788117,-0.009125457,-0.02775272,4.951338267
Big,-0.2824206,-0.418807081,0.620879471,-0.161702715,-0.028004406,-0.0141258,-0.030507412,8.4404045
Rain Man,-0.278146896,2.325789922,0.620879471,0.239000825,-0.032982973,0.069129909,-0.03030585,14.1930174
Running on Empty,-0.351868288,-0.471047245,0.620879471,0.146530778,-0.041375415,-0.045461283,-0.035748046,0.406848714
They Live,-0.320349722,2.325789922,0.620879471,-0.161702715,-0.034689911,-0.02204301,-0.02916366,3.252232
Willow,-0.320349722,-0.418807081,-0.210621479,-0.161702715,-0.036510644,-0.009042118,-0.027987877,1.6362818
Crocodile Dundee II,-0.320349722,-0.418807081,0.002975095,-0.333080537,-0.031332934,0.068713214,-0.010216754,17.11472929
Heathers,-0.2824206,2.325789922,0.620879471,-0.114851224,-0.036681338,-0.044377875,-0.03410195,0.387989667
Coming to America,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.031332934,-0.021876332,-0.031078507,7.403905154
Who Framed Roger Rabbit,-0.263723145,-0.418807081,0.620879471,0.146530778,-0.033665748,-0.009875509,-0.022444899,4.711485114
Mystic Pizza,-0.2824206,2.325789922,0.620879471,7.213708296,-0.037648602,-0.007458676,-0.033766011,2.132202167
Cinema Paradiso,-0.278146896,-0.418807081,-0.435660727,0.342567279,-0.035458032,-0.027460048,-0.031145695,2.6038126
Mississippi Burning,-0.351868288,2.325789922,0.620879471,0.336402609,-0.036112358,-0.02987688,-0.035949609,2.306929533
Child's Play,-0.342252454,2.325789922,0.620879471,-0.194991932,-0.032982973,-0.026876675,-0.028827722,4.910742667
Twins,-0.2824206,-0.418807081,0.620879471,-0.318285329,-0.031019995,0.001291924,-0.022243336,14.4409592
The Naked Gun: from the Files of Police Squad!,-0.2824206,-0.471047245,0.620879471,0.126803834,-0.031332934,0.005542215,-0.027987877,6.56301475
The Great Outdoors,-0.2824206,-0.418807081,0.620879471,-0.194991932,-0.031019995,0.013542764,-0.033598042,1.810634583
Cocktail,-0.2824206,2.325789922,0.620879471,-0.320751197,-0.033665748,-0.001624943,-0.031481633,8.57523905
My Neighbor Totoro,-0.263723145,-0.127165229,0.041117341,0.158860117,-0.019355924,0.02879381,-0.008033157,8.257005405
Young Guns,-0.320349722,2.325789922,0.620879471,0.086117013,-0.039014152,-0.028876812,-0.033732418,3.512427385
A Fish Called Wanda,-0.2824206,2.325789922,-0.210621479,-0.116084158,-0.036510644,-0.012792375,-0.011459725,8.332494933
Working Girl,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.033495055,-0.033793816,-0.031212882,3.676896857
Bloodsport,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.012329032,-0.012209002,-0.003397212,10.73283545
The Last Temptation of Christ,-0.278146896,2.325789922,0.10786627,-0.116084158,-0.031019995,-0.038544142,-0.033060542,1.266528857
Married to the Mob,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.036112358,-0.031210305,-0.028055065,2.1486757
The Land Before Time,-0.263723145,-0.127165229,0.620879471,-0.031011714,-0.017364497,0.007208996,-0.033026948,6.75686768
Rambo III,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.037250317,0.001375263,-0.027651939,3.000247794
The Accused,-0.351868288,2.325789922,0.10786627,-0.114851224,-0.031332934,-0.033710477,-0.036554297,2.467562923
Dangerous Liaisons,-0.278146896,2.325789922,0.620879471,0.126803834,-0.033466606,-0.040960974,-0.032791791,2.47648
Earth Girls Are Easy,-0.2824206,-0.418807081,-0.210621479,-0.360205084,-0.03986762,-0.045877978,-0.038133206,0.3916303
Hairspray,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.023566369,-0.041627686,-0.036419922,3.336516
Dead Ringers,-0.278146896,2.325789922,0.10786627,-0.161702715,-0.039014152,-0.045961317,-0.036117578,0.618346769
Bull Durham,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.032470892,-0.030626932,-0.033194917,7.269818429
The Unbearable Lightness of Being,-0.278146896,2.325789922,-0.302162868,-0.161702715,-0.041716803,-0.044211197,-0.035008982,0.588635647
The Blob,3.623744767,2.325789922,0.620879471,1.875104204,-0.034206278,-0.045544622,-0.021672242,0.434102263
Oliver & Company,-0.263723145,-0.127165229,0.620879471,-0.307188924,-0.033523504,-0.036127309,-0.031414445,2.391978903
Beaches,-0.2824206,-0.471047245,0.620879471,0.086117013,-0.037022725,-0.025376572,-0.025031622,2.8520933
Red Heat,-0.320349722,2.325789922,0.620879471,-0.318285329,-0.037250317,-0.041711025,-0.034773826,1.206712
A Nightmare on Elm Street 4: The Dream Master,3.623744767,2.325789922,0.620879471,-0.196224866,-0.023566369,-0.009042118,-0.034269919,3.797684538
The Adventures of Baron Munchausen,-0.309665462,-0.418807081,-0.210621479,-0.114851224,-0.042371128,-0.047711437,-0.032422259,0.173345979
Halloween 4: The Return of Michael Myers,3.623744767,2.325789922,0.620879471,-0.320751197,-0.032755382,-0.019542838,-0.030037099,3.5537514
Elvira: Mistress of the Dark,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.040721089,-0.042877772,-0.036923829,0.746168933
Mac and Me,-0.309665462,-0.418807081,0.620879471,-0.36513682,-0.041460762,-0.03521058,-0.037125392,0.494162462
Above the Law,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.035145094,-0.02812676,-0.030003505,2.5159508
Scrooged,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.031332934,-0.043211128,-0.029096473,1.885281281
The Dead Pool,-0.320349722,2.325789922,0.620879471,7.213708296,-0.035145094,-0.031210305,-0.032086321,1.222686935
I'm Gonna Git You Sucka,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.036510644,-0.028376778,-0.022780837,4.343352333
Pumpkinhead,-0.342252454,2.325789922,0.620879471,-0.27513264,-0.03986762,-0.03871082,-0.035244139,1.253004571
Friday the 13th Part VII: the New Blood,3.623744767,2.325789922,0.620879471,-0.356506282,-0.031332934,0.007959048,-0.019589426,6.846428929
License to Drive,-0.2824206,-0.471047245,0.620879471,7.213708296,-0.033495055,-0.03346046,-0.034471481,2.804159375
Hellbound: Hellraiser II,3.623744767,2.325789922,-0.210621479,1.875104204,-0.036681338,-0.024126486,-0.025905061,4.030245
Frantic,-0.351868288,2.325789922,-0.294534419,0.086117013,-0.035145094,-0.041794364,-0.03578164,0.8818975
Colors,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.036112358,-0.010458882,-0.026207405,7.7693445
My Stepmother Is an Alien,-0.2824206,-0.471047245,0.620879471,-0.360205084,-0.041318517,-0.043211128,-0.033497261,0.6927
A Cry in the Dark,-0.332102407,-0.471047245,0.002975095,0.086117013,-0.013296297,-0.045294605,-0.036419922,0.460586467
The Lair of the White Worm,-0.2824206,2.325789922,-0.210621479,-0.320751197,-0.041489211,-0.046961385,-0.038569926,0.475726
High Spirits,-0.2824206,-0.471047245,0.781076902,-0.310887725,-0.041489211,-0.046044656,-0.035916015,0.504601824
Vampire's Kiss,-0.2824206,2.325789922,0.620879471,-0.313353593,-0.032101056,-0.03779409,-0.038233987,0.3625655
Return of the Living Dead II,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.040237457,-0.036794022,-0.034605857,1.484826452
The New Adventures of Pippi Longstocking,-0.309665462,-0.127165229,-0.302162868,-0.320751197,-0.032357096,-0.043211128,-0.037058204,0.7139878
Eight Men Out,-0.278146896,-0.418807081,0.620879471,-0.114851224,-0.036112358,-0.041210991,-0.030473819,0.9467525
Maniac Cop,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.039583131,-0.027460048,-0.035479296,0.610347273
Women on the Verge of a Nervous Breakdown,-0.2824206,2.325789922,0.043024453,0.126803834,-0.013324746,0.007959048,-0.016431608,10.37589857
She's Having a Baby,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.031332934,0.013542764,-0.005345653,0.80158535
Tequila Sunrise,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.037733949,-0.040210923,-0.036991017,1.795328304
Night of the Demons,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.035486481,-0.027543387,-0.028928504,2.591586667
Biloxi Blues,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.032613137,-0.040627618,-0.031212882,2.5842399
Shag,-0.2824206,-0.418807081,-0.210621479,-0.245542225,-0.036681338,-0.037544073,-0.034773826,1.391595
Cocoon: the Return,-0.309665462,-0.418807081,0.620879471,-0.360205084,-0.03878656,-0.037210717,-0.036957423,1.429995371
Poltergeist III,3.623744767,-0.418807081,0.620879471,-0.282530244,-0.036510644,-0.043461145,-0.034941795,1.344236952
Waxwork,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.042086639,-0.046878046,-0.034874607,0.269371333
Funny Farm,-0.2824206,-0.418807081,0.620879471,-0.27513264,-0.039042601,-0.041794364,-0.034269919,1.344064263
Fright Night Part 2,-0.2824206,2.325789922,0.620879471,-0.320751197,-0.037620153,-0.021042941,-0.029096473,0.397837867
Caddyshack II,-0.2824206,-0.418807081,0.620879471,-0.46747034,-0.041403864,-0.018959465,-0.038233987,0.5899151
School Daze,-0.2824206,2.325789922,0.620879471,-0.313353593,-0.032357096,0.008709099,-0.024729278,2.237822154
Johnny Be Good,-0.2824206,2.325789922,0.620879471,-0.240610489,-0.040578844,-0.041377669,-0.03675586,0.797745409
Short Circuit 2,-0.2824206,-0.418807081,0.620879471,-0.196224866,-0.034206278,-0.033377121,-0.036823048,1.442005867
The Serpent and the Rainbow,-0.342252454,2.325789922,0.620879471,1.875104204,-0.031019995,-0.025793267,-0.025065216,2.799290143
Monkey Shines,-0.278146896,2.325789922,0.620879471,-0.27513264,-0.036112358,-0.042794433,-0.033900387,0.763511
Masquerade,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.036510644,-0.04221106,-0.035008982,1.321319
Phantasm II,-0.320349722,2.325789922,0.620879471,1.875104204,-0.035941665,-0.031627001,-0.033362886,2.427617
Tucker: The Man and His Dream,-0.332102407,-0.418807081,0.620879471,0.086117013,-0.017364497,-0.043377806,-0.033799605,0.854462522
Action Jackson,-0.320349722,2.325789922,0.620879471,-0.360205084,-0.033466606,-0.025043216,-0.034908201,2.893853571
"Bright Lights, Big City",-0.278146896,2.325789922,0.620879471,-0.196224866,-0.032982973,-0.043794502,-0.037763674,0.64472308
Shoot to Kill,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.033665748,-0.032877086,-0.033564449,1.953339333
The Beast of War,-0.309665462,2.325789922,0.620879471,-0.161702715,-0.042428026,-0.048961523,-0.033362886,0.0201255
Lady in White,-0.342252454,-0.471047245,0.620879471,-0.307188924,-0.041830598,-0.046127995,-0.038233987,0.362795532
Gorillas in the Mist,-0.332102407,-0.471047245,0.620879471,-0.156770979,-0.031019995,-0.025959945,-0.033564449,2.779521773
Alien Nation,-0.320349722,2.325789922,0.620879471,7.213708296,-0.028004406,-0.032377052,-0.032287884,2.009690438
Betrayed,-0.351868288,2.325789922,0.041117341,7.213708296,-0.032982973,-0.03254373,-0.034673044,1.358744158
Miracle Mile,-0.320349722,2.325789922,0.620879471,-0.156770979,-0.032101056,-0.04654469,-0.038401957,0.309568649
Appointment with Death,-0.351868288,-0.418807081,0.620879471,-0.27513264,-0.037335663,-0.047794776,-0.030977726,0.160006667
Critters 2,-0.2824206,-0.471047245,0.620879471,-0.29362665,-0.023566369,-0.039044176,-0.034605857,0.847398444
Dead Heat,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.036681338,-0.043127789,-0.037024611,0.7177252
Talk Radio,-0.278146896,2.325789922,0.620879471,-0.161702715,-0.0417737,-0.041877704,-0.027987877,0.867143
The Milagro Beanfield War,-0.2824206,2.325789922,0.620879471,0.086117013,-0.041062477,-0.043877841,-0.028155846,0.628445182
Fresh Horses,-0.278146896,-0.471047245,0.620879471,-0.255405697,-0.041318517,-0.045211265,-0.030641788,0.474310429
Bird,-0.332102407,2.325789922,0.620879471,-0.114851224,-0.033466606,-0.047128064,-0.027987877,0.242365111
Punchline,-0.2824206,2.325789922,0.620879471,-0.320751197,-0.032357096,-0.024793199,-0.034773826,1.402844467
Little Nikita,-0.278146896,-0.418807081,0.620879471,-0.313353593,-0.032357096,-0.045294605,-0.033497261,0.115538
Vibes,-0.309665462,-0.418807081,0.620879471,-0.196224866,-0.036681338,-0.04829481,-0.032590228,0.104656167
Red Scorpion,-0.320349722,2.325789922,0.620879471,-0.272666772,-0.042115088,-0.046961385,-0.019589426,0.2620275
Rocket Gibraltar,-0.278146896,-0.418807081,0.620879471,-0.194991932,-0.032357096,-0.048628166,-0.036957423,0.062449667
1969,-0.278146896,2.325789922,0.620879471,-0.310887725,-0.0118454,-0.042044382,-0.036587891,0.854144429
Memories of Me,-0.2824206,-0.471047245,0.620879471,-0.196224866,-0.036510644,-0.026960014,-0.034001168,0.330467
The Couch Trip,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.036112358,-0.044294536,-0.031616008,0.579226526
Bad Dreams,3.623744767,2.325789922,0.620879471,-0.333080537,-0.038473622,-0.036710682,-0.035647265,2.4492745
Another Woman,-0.278146896,-0.418807081,0.620879471,-0.161702715,-0.041204721,-0.033710477,-0.033362886,0.1562749
Sunset,-0.351868288,2.325789922,0.620879471,-0.196224866,-0.032072607,-0.046711368,-0.035613671,0.28715325
Cop,-0.351868288,2.325789922,0.620879471,-0.245542225,-0.0118454,-0.031627001,-0.036453516,0.661438333
Pulse,3.623744767,-0.471047245,0.620879471,-0.360205084,-0.040920232,-0.049044862,-0.039409771,0.006732833
Stormy Monday,-0.351868288,2.325789922,-0.210621479,-0.27513264,-0.0118454,-0.047878115,-0.033833199,0.447832
Switching Channels,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.034206278,-0.044877909,-0.029902724,0.507222167
Crossing Delancey,-0.2824206,-0.418807081,0.620879471,0.086117013,-0.035145094,-0.015209208,-0.025770686,4.06560375
Shakedown,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.039583131,-0.03954421,-0.035580077,1.6780065
Everybody's All-American,-0.278146896,2.325789922,0.620879471,-0.27513264,-0.04123317,-0.044377875,-0.029398817,0.574467909
Heartbreak Hotel,-0.2824206,-0.471047245,0.620879471,-0.196224866,-0.039952967,-0.018042736,-0.016162858,0.423801308
The Kiss,-0.278146896,2.325789922,0.10786627,-0.360205084,-0.034206278,-0.044294536,-0.038401957,0.311524667
Spellbinder,-0.278146896,2.325789922,0.620879471,-0.310887725,-0.036510644,-0.048211471,-0.039073833,0.109574333
Permanent Record,-0.278146896,-0.471047245,0.620879471,-0.245542225,-0.031332934,-0.047128064,-0.038637113,0.236642375
Illegally Yours,-0.2824206,-0.418807081,0.620879471,0.229137354,-0.042797863,-0.048961523,-0.034135543,0.019924538
Track 29,-0.278146896,2.325789922,-0.210621479,-0.320751197,-0.034604564,-0.047544759,-0.03914102,0.0858056
Ernest Saves Christmas,-0.2824206,-0.418807081,0.620879471,-0.333080537,-0.033665748,-0.009958848,-0.023553495,4.7003515
Moon Over Parador,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.031019995,-0.044377875,-0.034437888,0.5722102
Off Limits,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.033495055,-0.042627755,-0.037394142,0.603502917
Tapeheads,-0.2824206,2.325789922,0.620879471,-0.196224866,-0.036510644,-0.048211471,-0.039073833,0.114595333
Apartment Zero,-0.278146896,2.325789922,-0.210621479,-0.156770979,-0.041944394,-0.036544004,-0.038368363,0.3168945
The Good Mother,-0.278146896,2.325789922,0.620879471,-0.196224866,-0.033665748,-0.046294673,-0.018883956,0.340329
Indiana Jones and the Last Crusade,-0.320349722,-0.471047245,0.620879471,0.158860117,-0.031332934,0.011875983,-0.010855037,9.878579292
Road House,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.037819296,-0.028460117,-0.03605039,1.767648706
Batman,-0.320349722,-0.471047245,0.620879471,-0.116084158,-0.035145094,-0.016209276,-0.02775272,11.75738123
Bill & Ted's Excellent Adventure,-0.309665462,-0.418807081,0.620879471,-0.156770979,-0.03986762,-0.032210374,-0.030070693,4.0508994
Dead Poets Society,-0.2824206,-0.418807081,0.620879471,0.099679287,-0.033665748,-0.013875783,-0.026644125,14.38171439
The Little Mermaid,-0.263723145,-0.127165229,0.620879471,0.126803834,-0.031731219,-0.005125183,-0.019555832,5.283586975
The Abyss,-0.309665462,-0.471047245,0.620879471,-0.116084158,-0.033495055,0.004375469,-0.014483168,1.285715686
Back to the Future Part II,-0.309665462,-0.418807081,0.620879471,0.336402609,-0.031019995,0.011875983,-0.022444899,8.31250005
Do the Right Thing,-0.2824206,2.325789922,0.620879471,0.239000825,-0.020664576,0.008709099,-0.024729278,5.737760769
"Honey, I Shrunk the Kids",-0.309665462,-0.418807081,0.620879471,-0.245542225,-0.031731219,-0.010292204,-0.026576937,12.37356511
Turner & Hooch,-0.2824206,-0.418807081,0.620879471,-0.27513264,-0.033665748,-0.03171034,-0.033564449,5.467685769
"Sex, Lies, and Videotape",-0.278146896,2.325789922,0.620879471,-0.114851224,-0.011162625,0.036961037,-0.026106624,20.61805583
When Harry Met Sally...,-0.2824206,2.325789922,0.620879471,0.126803834,-0.038445173,-0.027043353,-0.0305746,5.827000375
Major League,-0.2824206,2.325789922,0.620879471,-0.114851224,-0.033807993,-0.03346046,-0.033127729,4.527013455
Steel Magnolias,-0.2824206,-0.418807081,0.620879471,-0.161702715,-0.034206278,-0.016125937,-0.025434748,6.450634133
Pet Sematary,-0.342252454,2.325789922,0.620879471,-0.194991932,-0.031332934,-0.023959808,-0.031212882,4.997403304
Uncle Buck,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.031019995,0.013542764,-0.005345653,5.283902533
Ghostbusters II,-0.320349722,-0.418807081,0.620879471,-0.194991932,-0.032357096,-0.012292341,-0.022243336,5.821479405
Tango & Cash,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.035145094,-0.041961043,-0.036083984,1.152883891
Born on the Fourth of July,-0.332102407,2.325789922,0.620879471,-0.114851224,-0.023879308,0.046711705,-0.027987877,11.50012129
Glory,-0.332102407,2.325789922,0.620879471,0.336402609,-0.034206278,-0.034377189,-0.030809757,1.498842556
Parenthood,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.036681338,-0.02029289,-0.027987877,6.3148915
Lethal Weapon 2,-0.320349722,2.325789922,0.620879471,-0.114851224,-0.035145094,0.011875983,-0.029096473,8.137642357
National Lampoon's Christmas Vacation,-0.2824206,-0.471047245,0.620879471,0.126803834,-0.035145094,0.013542764,-0.035546483,2.72572763
The 'Burbs,-0.2824206,-0.418807081,0.620879471,0.086117013,-0.036681338,-0.02637664,-0.024561309,2.7278885
License to Kill,-0.320349722,-0.471047245,-0.210621479,-0.194991932,-0.032101056,-0.008458745,-0.032455853,4.880219219
Harlem Nights,-0.2824206,2.325789922,0.620879471,-0.318285329,-0.038558969,-0.021876332,-0.032623822,2.028829
Lock Up,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.040237457,-0.041461008,-0.033127729,0.920826958
Warlock,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.036681338,-0.039044176,-0.017372235,1.299207286
"See No Evil, Hear No Evil",-0.2824206,2.325789922,0.620879471,0.086117013,-0.034206278,-0.027376709,-0.032825385,2.606054833
Casualties of War,-0.320349722,2.325789922,0.620879471,-0.134578168,-0.038587417,-0.04221106,-0.033698824,0.829836311
The Package,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.036112358,-0.044211197,-0.030003505,0.591512167
The War of the Roses,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.033495055,-0.01854277,-0.032321478,6.161097923
The Wizard,-0.309665462,-0.418807081,0.620879471,-0.318285329,-0.037250317,-0.029293507,-0.031448039,2.379816667
UHF,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.039355539,-0.038877498,-0.035311326,1.2314314
Look Who's Talking,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.034206278,0.045128263,-0.009108159,39.59997507
Star Trek V: The Final Frontier,-0.320349722,-0.418807081,0.620879471,-0.29362665,-0.031332934,-0.020709585,-0.033127729,1.878059317
All Dogs Go to Heaven,-0.263723145,-0.127165229,0.781076902,-0.155538045,-0.036254603,-0.038294124,-0.033026948,1.963770072
Cyborg,-0.320349722,2.325789922,0.620879471,-0.255405697,-0.013296297,0.120300085,0.02885284,20.332918
Always,-0.278146896,-0.418807081,0.620879471,-0.245542225,-0.031019995,-0.037544073,-0.010855037,2.391444839
Leviathan,-0.309665462,2.325789922,0.620879471,-0.310887725,-0.041830598,-0.016042598,-0.031414445,0.62818456
Best of the Best,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.041631456,-0.046294673,-0.037293361,0.34
Dead Calm,3.623744767,2.325789922,0.002975095,-0.155538045,-0.033580401,-0.01504253,-0.032052727,0.752404712
Kickboxer,-0.320349722,2.325789922,0.620879471,1.875104204,-0.03144673,0.032544067,-0.02059724,9.798003333
Black Rain,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.031332934,-0.011875646,-0.03225429,4.473735167
Troop Beverly Hills,-0.309665462,-0.418807081,0.620879471,-0.310887725,-0.041318517,-0.045211265,-0.032724604,0.4727135
Driving Miss Daisy,-0.278146896,-0.418807081,0.620879471,-0.031011714,-0.015088581,0.11288291,-0.028088658,19.43910613
Drugstore Cowboy,-0.351868288,2.325789922,0.620879471,-0.161702715,-0.039952967,-0.033377121,-0.02889491,1.8917408
A Nightmare on Elm Street 5: The Dream Child,-0.342252454,2.325789922,0.620879471,-0.255405697,-0.023566369,-0.009042118,-0.03507617,3.6947265
Halloween 5: The Revenge of Michael Myers,3.623744767,2.325789922,0.620879471,-0.255405697,-0.036226154,0.023960145,-0.031616008,2.3284508
DeepStar Six,-0.320349722,2.325789922,0.620879471,-0.360205084,-0.039952967,-0.040627618,0.08367793,1.017903125
